"candidate_id","canonical_name","latitude","longitude","district","categories","source_name","source_record_id","source_url","source_license","duplicate_cluster_id","duplicate_candidate_ids","initial_review_status","final_decision","corrected_name","standardized_categories","second_source_url","verified_by","verified_at","review_notes"
"osm-node-12985856600-anuradhapura","Weeransole Ruins","8.3392737","80.1289893","Anuradhapura","historic=ruins","OpenStreetMap","node/12985856600","https://www.openstreetmap.org/node/12985856600","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-13428292423-badulla","Waterfall","6.8658202","81.0443542","Badulla","tourism=viewpoint","OpenStreetMap","node/13428292423","https://www.openstreetmap.org/node/13428292423","ODbL 1.0","","","unreviewed","manual_review","","","","IT22224866","2026-08-20T14:28:00+05:30","Generic Waterfall name provides insufficient identity evidence; verify the specific attraction before promotion."
"osm-node-2141657994-colombo","Thummodara Ranmudu Ella","6.8647276","80.1708905","Colombo","tourism=attraction","OpenStreetMap","node/2141657994","https://www.openstreetmap.org/node/2141657994","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-way-196057979-gampaha","Negombo Dutch Fort","7.2086978","79.8312875","Gampaha","historic=archaeological_site","OpenStreetMap","way/196057979","https://www.openstreetmap.org/way/196057979","ODbL 1.0","dup-aeedab17bd85","wikidata-Q18756153-gampaha","duplicate_review","canonical_keep","Negombo Dutch Fort","","https://www.wikidata.org/wiki/Q18756153","IT22224866","2026-08-20T14:20:15+05:30","Canonical itinerary POI for this duplicate cluster; related records retained as supporting source evidence."
"osm-node-13074409554-hambantota","Weheragala Ruins","6.3749043","81.3336562","Hambantota","historic=ruins","OpenStreetMap","node/13074409554","https://www.openstreetmap.org/node/13074409554","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-4511724378-jaffna","Mayakkai Cave","9.8121018","80.2157173","Jaffna","tourism=viewpoint","OpenStreetMap","node/4511724378","https://www.openstreetmap.org/node/4511724378","ODbL 1.0","","","unreviewed","","","","","","",""
"wikidata-Q28379866-ampara","Samanabedda cave temple","7.3430833","81.6497222","Ampara","Buddhist temple","Wikidata","Q28379866","https://www.wikidata.org/wiki/Q28379866","CC0 1.0","","","unreviewed","","","","","","",""
"wikidata-Q3610571-anuradhapura","Isurumuniya","8.3346","80.3904","Anuradhapura","vihara","Wikidata","Q3610571","https://www.wikidata.org/wiki/Q3610571","CC0 1.0","","","unreviewed","","","","","","",""
"wikidata-Q37424-badulla","Ravana Falls","6.9038889","81.0516667","Badulla","waterfall","Wikidata","Q37424","https://www.wikidata.org/wiki/Q37424","CC0 1.0","","","unreviewed","","","","","","",""
"wikidata-Q20987412-colombo","Independence Memorial Museum","6.9045833","79.8672778","Colombo","museum","Wikidata","Q20987412","https://www.wikidata.org/wiki/Q20987412","CC0 1.0","","","unreviewed","","","","","","",""
"wikidata-Q25055443-gampaha","Saint Stephen's Church, Negombo","7.255","79.832","Gampaha","church building","Wikidata","Q25055443","https://www.wikidata.org/wiki/Q25055443","CC0 1.0","","","unreviewed","","","","","","",""
"osm-node-1727709368-hambantota","Sandagiri Stupa","6.2807167","81.2948619","Hambantota","historic=archaeological_site","OpenStreetMap","node/1727709368","https://www.openstreetmap.org/node/1727709368","ODbL 1.0","","","unreviewed","","","","","","",""
"wikidata-Q24044791-jaffna","Delft National Park","9.4972222","79.7","Jaffna","national park","Wikidata","Q24044791","https://www.wikidata.org/wiki/Q24044791","CC0 1.0","","","unreviewed","","","","","","",""
"osm-node-11212455353-ampara","Abayasinghepura Archaeological Site","6.7665023","81.8143634","Ampara","historic=ruins","OpenStreetMap","node/11212455353","https://www.openstreetmap.org/node/11212455353","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-12985856601-anuradhapura","Kuda Vilachchiya Wewa and its Ruins","8.4480507","80.1528823","Anuradhapura","historic=ruins","OpenStreetMap","node/12985856601","https://www.openstreetmap.org/node/12985856601","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-1712902149-badulla","Diyaluma Falls","6.7332925","81.0314914","Badulla","tourism=viewpoint","OpenStreetMap","node/1712902149","https://www.openstreetmap.org/node/1712902149","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-2141663842-colombo","Ella Uda Ella","6.8899887","80.1766836","Colombo","tourism=attraction","OpenStreetMap","node/2141663842","https://www.openstreetmap.org/node/2141663842","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-way-343482760-gampaha","Al Mubarak Kids Park","6.9548608","80.0161331","Gampaha","tourism=theme_park","OpenStreetMap","way/343482760","https://www.openstreetmap.org/way/343482760","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-1783873595-hambantota","Tomb of Andare: the Court Jester","6.1763674","81.1639278","Hambantota","historic=monument","OpenStreetMap","node/1783873595","https://www.openstreetmap.org/node/1783873595","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-4518860265-jaffna","Kadurugoda Viharaya Archaeological Site - Kantharodai","9.7468646","80.0066385","Jaffna","tourism=viewpoint","OpenStreetMap","node/4518860265","https://www.openstreetmap.org/node/4518860265","ODbL 1.0","dup-8677e95a1db0","osm-way-161471513-jaffna","duplicate_review","duplicate_source","","","","IT22224866","2026-08-20T14:20:15+05:30","Same itinerary POI as osm-way-161471513-jaffna; retained as supporting source evidence."
"wikidata-Q29575291-ampara","Samangala Forest Hermitage","7.4109722","81.5811944","Ampara","Buddhist temple","Wikidata","Q29575291","https://www.wikidata.org/wiki/Q29575291","CC0 1.0","","","unreviewed","","","","","","",""
"wikidata-Q5209967-anuradhapura","Dakkhina Stupa","8.3411111","80.395","Anuradhapura","Buddhist temple","Wikidata","Q5209967","https://www.wikidata.org/wiki/Q5209967","CC0 1.0","","","unreviewed","","","","","","",""
"wikidata-Q65060480-badulla","St. Mary’s Cathedral, Badulla","6.990617","81.058538","Badulla","Catholic cathedral","Wikidata","Q65060480","https://www.wikidata.org/wiki/Q65060480","CC0 1.0","","","unreviewed","","","","","","",""
"wikidata-Q20987445-colombo","National Museum of Natural History","6.9111944","79.8610833","Colombo","national museum|natural history museum","Wikidata","Q20987445","https://www.wikidata.org/wiki/Q20987445","CC0 1.0","","","unreviewed","","","","","","",""
"wikidata-Q25055515-gampaha","St. Sebastian’s Church","7.219","79.839","Gampaha","church building","Wikidata","Q25055515","https://www.wikidata.org/wiki/Q25055515","CC0 1.0","","","unreviewed","","","","","","",""
"osm-node-2918580550-hambantota","Birds Research Center & Resort","6.2166468","81.090144","Hambantota","tourism=zoo","OpenStreetMap","node/2918580550","https://www.openstreetmap.org/node/2918580550","ODbL 1.0","","","unreviewed","","","","","","",""
"wikidata-Q24949100-jaffna","St. Thomas' Cathedral, Vaddukoddai","9.7293611","79.9490556","Jaffna","church building","Wikidata","Q24949100","https://www.wikidata.org/wiki/Q24949100","CC0 1.0","","","unreviewed","","","","","","",""
"osm-node-11212455354-ampara","Radella Archaeological Site I","6.8162489","81.7660678","Ampara","historic=ruins","OpenStreetMap","node/11212455354","https://www.openstreetmap.org/node/11212455354","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-12985877731-anuradhapura","Galbendi Neeravia Archaeological Ruins","8.4391121","80.0891632","Anuradhapura","historic=ruins","OpenStreetMap","node/12985877731","https://www.openstreetmap.org/node/12985877731","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-1743021897-badulla","Sunrise viewpoint","6.8560235","81.0530765","Badulla","tourism=viewpoint","OpenStreetMap","node/1743021897","https://www.openstreetmap.org/node/1743021897","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-3516467775-colombo","Srimath Anagarika Dharmapala Statue","6.9105256","79.8935704","Colombo","historic=monument","OpenStreetMap","node/3516467775","https://www.openstreetmap.org/node/3516467775","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-way-376324583-gampaha","Railway Museum","7.0926426","79.9930476","Gampaha","tourism=museum","OpenStreetMap","way/376324583","https://www.openstreetmap.org/way/376324583","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-4391700339-hambantota","Turtles View","6.0461535","80.8559105","Hambantota","tourism=zoo","OpenStreetMap","node/4391700339","https://www.openstreetmap.org/node/4391700339","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-4623193537-jaffna","Dutch Fort Pyle Ruins","9.5933741","80.4361752","Jaffna","historic=ruins","OpenStreetMap","node/4623193537","https://www.openstreetmap.org/node/4623193537","ODbL 1.0","","","unreviewed","","","","","","",""
"wikidata-Q3533266-ampara","Thambiluvil Sri Kannaki amman temple","7.13333","81.85","Ampara","Hindu temple","Wikidata","Q3533266","https://www.wikidata.org/wiki/Q3533266","CC0 1.0","","","unreviewed","","","","","","",""
"wikidata-Q542107-anuradhapura","Mahavihara of Anuradhapura","8.3446872","80.3965484","Anuradhapura","mahavihara","Wikidata","Q542107","https://www.wikidata.org/wiki/Q542107","CC0 1.0","","","unreviewed","","","","","","",""
"osm-node-2520519763-badulla","ISM Logo","6.8148211","80.9589389","Badulla","historic=monument","OpenStreetMap","node/2520519763","https://www.openstreetmap.org/node/2520519763","ODbL 1.0","","","unreviewed","","","","","","",""
"wikidata-Q22906291-colombo","All Saints' Church","6.92087","79.87512","Colombo","church building","Wikidata","Q22906291","https://www.wikidata.org/wiki/Q22906291","CC0 1.0","","","unreviewed","","","","","","",""
"wikidata-Q25226752-gampaha","St. Mary’s Church","7.201","79.838","Gampaha","church building","Wikidata","Q25226752","https://www.wikidata.org/wiki/Q25226752","CC0 1.0","","","unreviewed","","","","","","",""
"osm-node-4794762722-hambantota","Godavaya wildlife sanctuary viewpoint","6.1067418","81.05071","Hambantota","tourism=viewpoint","OpenStreetMap","node/4794762722","https://www.openstreetmap.org/node/4794762722","ODbL 1.0","","","unreviewed","","","","","","",""
"wikidata-Q24949103-jaffna","St. James' Church, Nallur","9.6735556","80.0376667","Jaffna","church building","Wikidata","Q24949103","https://www.wikidata.org/wiki/Q24949103","CC0 1.0","","","unreviewed","","","","","","",""
"osm-node-11212455355-ampara","Radella Archaeological Site II","6.8212359","81.7698375","Ampara","historic=ruins","OpenStreetMap","node/11212455355","https://www.openstreetmap.org/node/11212455355","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-12986104935-anuradhapura","Tammannawala Archaeological Ruins","8.3534805","80.1178332","Anuradhapura","historic=ruins","OpenStreetMap","node/12986104935","https://www.openstreetmap.org/node/12986104935","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-3278487272-badulla","Eagle Rock","6.7625011","80.9806723","Badulla","tourism=viewpoint","OpenStreetMap","node/3278487272","https://www.openstreetmap.org/node/3278487272","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-3516468007-colombo","Veediye Bandara Statue","6.9093858","79.8959575","Colombo","historic=monument","OpenStreetMap","node/3516468007","https://www.openstreetmap.org/node/3516468007","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-way-382387841-gampaha","Buddha Statue","7.0833607","79.922738","Gampaha","historic=monument","OpenStreetMap","way/382387841","https://www.openstreetmap.org/way/382387841","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-5167036321-hambantota","Abarana Ella","6.1875733","80.9702458","Hambantota","tourism=viewpoint","OpenStreetMap","node/5167036321","https://www.openstreetmap.org/node/5167036321","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-5313882055-jaffna","Old Co-operative Shop","9.734175","80.0969705","Jaffna","historic=ruins","OpenStreetMap","node/5313882055","https://www.openstreetmap.org/node/5313882055","ODbL 1.0","","","unreviewed","","","","","","",""
"wikidata-Q38043552-ampara","Sri Dharmendrarama Raja Maha Vihara","7.4271111","81.6339722","Ampara","Buddhist temple","Wikidata","Q38043552","https://www.wikidata.org/wiki/Q38043552","CC0 1.0","","","unreviewed","","","","","","",""
"wikidata-Q5724-anuradhapura","Anuradhapura","8.335","80.4108333","Anuradhapura","archaeological site|city|sacred place","Wikidata","Q5724","https://www.wikidata.org/wiki/Q5724","CC0 1.0","","","unreviewed","","","","","","",""
"osm-node-3301935943-badulla","Dunhinda Falls","7.0169435","81.063492","Badulla","tourism=attraction","OpenStreetMap","node/3301935943","https://www.openstreetmap.org/node/3301935943","ODbL 1.0","","","unreviewed","","","","","","",""
"wikidata-Q24239464-colombo","Seema Malaka","6.917623","79.853257","Colombo","Buddhist temple","Wikidata","Q24239464","https://www.wikidata.org/wiki/Q24239464","CC0 1.0","","","unreviewed","","","","","","",""
"wikidata-Q26904723-gampaha","Yatawatte Purana Vihara","7.0889167","79.9862778","Gampaha","Buddhist temple","Wikidata","Q26904723","https://www.wikidata.org/wiki/Q26904723","CC0 1.0","","","unreviewed","","","","","","",""
"osm-node-5627298468-hambantota","Katuwana Dutch Fort","6.2675009","80.6952354","Hambantota","tourism=attraction","OpenStreetMap","node/5627298468","https://www.openstreetmap.org/node/5627298468","ODbL 1.0","","","unreviewed","","","","","","",""
"wikidata-Q2607851-jaffna","Nallur Kandaswamy Devasthanam","9.6747222","80.0297222","Jaffna","Hindu temple","Wikidata","Q2607851","https://www.wikidata.org/wiki/Q2607851","CC0 1.0","","","unreviewed","","","","","","",""
"osm-node-11212455356-ampara","Radella Reservoir Archaeological Site","6.8258117","81.7601313","Ampara","historic=ruins","OpenStreetMap","node/11212455356","https://www.openstreetmap.org/node/11212455356","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-12986104963-anuradhapura","Mahaandaragollewa Wewa Archaeological Ruins","8.3365807","80.0882529","Anuradhapura","historic=ruins","OpenStreetMap","node/12986104963","https://www.openstreetmap.org/node/12986104963","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-3516426597-badulla","Ella Spice Garden","6.8740364","81.0494507","Badulla","tourism=attraction","OpenStreetMap","node/3516426597","https://www.openstreetmap.org/node/3516426597","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-3922519072-colombo","Horse made out of vehicle parts","6.9343887","79.8659923","Colombo","historic=monument","OpenStreetMap","node/3922519072","https://www.openstreetmap.org/node/3922519072","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-way-424873471-gampaha","Children park","7.1408374","79.8966971","Gampaha","tourism=theme_park","OpenStreetMap","way/424873471","https://www.openstreetmap.org/way/424873471","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-7100580078-hambantota","Indika Art Gallery","6.0363228","80.8044047","Hambantota","tourism=gallery","OpenStreetMap","node/7100580078","https://www.openstreetmap.org/node/7100580078","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-5627300060-jaffna","Kayts Fort","9.7007306","79.8519663","Jaffna","tourism=attraction","OpenStreetMap","node/5627300060","https://www.openstreetmap.org/node/5627300060","ODbL 1.0","dup-7b0d8e80917b","wikidata-Q12975379-jaffna","duplicate_review","canonical_keep","Kayts Island Fort","","https://www.wikidata.org/wiki/Q12975379","IT22224866","2026-08-20T14:20:15+05:30","Canonical itinerary POI for this duplicate cluster; related records retained as supporting source evidence."
"wikidata-Q38236009-ampara","Galmaduwa Raja Maha Vihara, Ampara","7.2624722","81.6890278","Ampara","Buddhist temple","Wikidata","Q38236009","https://www.wikidata.org/wiki/Q38236009","CC0 1.0","","","unreviewed","","","","","","",""
"wikidata-Q6733056-anuradhapura","Mahamevnāwa Park in Anuradhapura","8.361609","80.393538","Anuradhapura","park","Wikidata","Q6733056","https://www.wikidata.org/wiki/Q6733056","CC0 1.0","","","unreviewed","","","","","","",""
"osm-node-3819344497-badulla","Badulla Museum","6.9841404","81.0622983","Badulla","tourism=museum","OpenStreetMap","node/3819344497","https://www.openstreetmap.org/node/3819344497","ODbL 1.0","","","unreviewed","","","","","","",""
"wikidata-Q28402355-colombo","Diyatha Uyana","6.9045","79.9098","Colombo","park","Wikidata","Q28402355","https://www.wikidata.org/wiki/Q28402355","CC0 1.0","","","unreviewed","","","","","","",""
"wikidata-Q28002465-gampaha","Uruwala Valagamba Raja Maha Vihara","7.0563611","80.0518333","Gampaha","Buddhist temple","Wikidata","Q28002465","https://www.wikidata.org/wiki/Q28002465","CC0 1.0","","","unreviewed","","","","","","",""
"osm-node-9133023966-hambantota","Vilpita Rajamaha Viharaya","6.2304953","81.2886697","Hambantota","historic=ruins|amenity=place_of_worship","OpenStreetMap","node/9133023966","https://www.openstreetmap.org/node/9133023966","ODbL 1.0","","","unreviewed","","","","","","",""
"wikidata-Q2756663-jaffna","Jaffna Fort","9.6621244","80.0083028","Jaffna","fort","Wikidata","Q2756663","https://www.wikidata.org/wiki/Q2756663","CC0 1.0","dup-d82638eb8964","osm-way-99282968-jaffna","duplicate_review","duplicate_source","","","","IT22224866","2026-08-20T14:20:15+05:30","Same itinerary POI as osm-way-99282968-jaffna; retained as supporting source evidence."
"osm-node-11212455357-ampara","Kunukala Lagoon Archaeological Site","6.7069962","81.7928761","Ampara","historic=ruins","OpenStreetMap","node/11212455357","https://www.openstreetmap.org/node/11212455357","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-12986131701-anuradhapura","Monastic Ruins","8.3474923","80.0629562","Anuradhapura","historic=ruins","OpenStreetMap","node/12986131701","https://www.openstreetmap.org/node/12986131701","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-3880457728-badulla","Bogoda Wooden Bridge","7.0079106","80.9963053","Badulla","tourism=viewpoint","OpenStreetMap","node/3880457728","https://www.openstreetmap.org/node/3880457728","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-3967352533-colombo","Helanka Art Gallery","6.9056728","79.9268472","Colombo","tourism=gallery","OpenStreetMap","node/3967352533","https://www.openstreetmap.org/node/3967352533","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-way-432072883-gampaha","Buddha Statue","7.1107671","79.9503717","Gampaha","historic=monument","OpenStreetMap","way/432072883","https://www.openstreetmap.org/way/432072883","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-9133024384-hambantota","Telulla Archaeological Site","6.1962886","81.291645","Hambantota","historic=archaeological_site","OpenStreetMap","node/9133024384","https://www.openstreetmap.org/node/9133024384","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-6228415614-jaffna","Ariyalai heritage centennial monument","9.660728","80.0424655","Jaffna","historic=monument","OpenStreetMap","node/6228415614","https://www.openstreetmap.org/node/6228415614","ODbL 1.0","","","unreviewed","","","","","","",""
"wikidata-Q38257137-ampara","Muwangala Raja Maha Vihara","7.2501944","81.6638889","Ampara","Buddhist temple","Wikidata","Q38257137","https://www.wikidata.org/wiki/Q38257137","CC0 1.0","","","unreviewed","","","","","","",""
"wikidata-Q7799227-anuradhapura","Thuparamaya","8.35528","80.3961","Anuradhapura","Buddhist temple","Wikidata","Q7799227","https://www.wikidata.org/wiki/Q7799227","CC0 1.0","","","unreviewed","","","","","","",""
"osm-node-3880551572-badulla","Sorabora Wewa","7.3614175","81.0058211","Badulla","tourism=viewpoint","OpenStreetMap","node/3880551572","https://www.openstreetmap.org/node/3880551572","ODbL 1.0","","","unreviewed","","","","","","",""
"wikidata-Q28775147-colombo","Karagampitiya Vihara","6.8488889","79.8683056","Colombo","Buddhist temple","Wikidata","Q28775147","https://www.wikidata.org/wiki/Q28775147","CC0 1.0","","","unreviewed","","","","","","",""
"wikidata-Q28002504-gampaha","Koskandawala Raja Maha Vihara","7.0796667","80.0522778","Gampaha","Buddhist temple","Wikidata","Q28002504","https://www.wikidata.org/wiki/Q28002504","CC0 1.0","","","unreviewed","","","","","","",""
"osm-node-9133039312-hambantota","Silapassa Pirivena Archaeological Site","6.2765314","81.290579","Hambantota","historic=ruins","OpenStreetMap","node/9133039312","https://www.openstreetmap.org/node/9133039312","ODbL 1.0","","","unreviewed","","","","","","",""
"wikidata-Q27983273-jaffna","Vannarpannai Vaitheeswaran Temple","9.6715278","80.01025","Jaffna","temple","Wikidata","Q27983273","https://www.wikidata.org/wiki/Q27983273","CC0 1.0","","","unreviewed","","","","","","",""
"osm-node-11212455391-ampara","Nelumpath Pokuna Ruins","6.5791693","81.6970547","Ampara","historic=ruins","OpenStreetMap","node/11212455391","https://www.openstreetmap.org/node/11212455391","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-12986131735-anuradhapura","Stone Pillar Manufature Site","8.3615576","80.065435","Anuradhapura","historic=ruins","OpenStreetMap","node/12986131735","https://www.openstreetmap.org/node/12986131735","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-3880552693-badulla","Union of two rivers","6.9158121","80.9546795","Badulla","tourism=attraction","OpenStreetMap","node/3880552693","https://www.openstreetmap.org/node/3880552693","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-4109157989-colombo","Maradana Railway Station","6.9284655","79.8648826","Colombo","tourism=viewpoint","OpenStreetMap","node/4109157989","https://www.openstreetmap.org/node/4109157989","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-way-432075400-gampaha","Buddha Statue","7.1071887","79.9527808","Gampaha","historic=monument","OpenStreetMap","way/432075400","https://www.openstreetmap.org/way/432075400","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-9133054679-hambantota","Yahangala Archaeological Ruins","6.2188764","81.1654546","Hambantota","historic=ruins","OpenStreetMap","node/9133054679","https://www.openstreetmap.org/node/9133054679","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-7257129485-jaffna","Growing Stone","9.5203414","79.7211376","Jaffna","tourism=attraction","OpenStreetMap","node/7257129485","https://www.openstreetmap.org/node/7257129485","ODbL 1.0","","","unreviewed","","","","","","",""
"wikidata-Q39050356-ampara","Uththara Jayamaha Vihara","7.2216111","81.6793611","Ampara","Buddhist temple","Wikidata","Q39050356","https://www.wikidata.org/wiki/Q39050356","CC0 1.0","","","unreviewed","","","","","","",""
"osm-node-12986132033-anuradhapura","Nai Pena Guhawa Archaeological Ruins","8.2426265","80.0818901","Anuradhapura","historic=ruins","OpenStreetMap","node/12986132033","https://www.openstreetmap.org/node/12986132033","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-4107227192-badulla","Waterfall","6.8329061","81.0501314","Badulla","tourism=attraction","OpenStreetMap","node/4107227192","https://www.openstreetmap.org/node/4107227192","ODbL 1.0","","","unreviewed","manual_review","","","","IT22224866","2026-08-20T14:28:00+05:30","Generic Waterfall name provides insufficient identity evidence; verify the specific attraction before promotion."
"wikidata-Q28914248-colombo","Samudrasanna Vihara","6.8289167","79.8640833","Colombo","Buddhist temple","Wikidata","Q28914248","https://www.wikidata.org/wiki/Q28914248","CC0 1.0","","","unreviewed","","","","","","",""
"wikidata-Q31977697-gampaha","Sri Saddharmagupta Piriven Vihara","7.124","79.9845","Gampaha","Buddhist temple","Wikidata","Q31977697","https://www.wikidata.org/wiki/Q31977697","CC0 1.0","","","unreviewed","","","","","","",""
"osm-node-917949443-hambantota","Hummanaya Blow Hole","5.9776154","80.7387267","Hambantota","tourism=attraction|natural=blowhole","OpenStreetMap","node/917949443","https://www.openstreetmap.org/node/917949443","ODbL 1.0","","","unreviewed","","","","","","",""
"wikidata-Q6958314-jaffna","Nagadeepa Purana Viharaya","9.61275","79.7739722","Jaffna","Buddhist temple","Wikidata","Q6958314","https://www.wikidata.org/wiki/Q6958314","CC0 1.0","","","unreviewed","","","","","","",""
"osm-node-11212455392-ampara","Kongala","6.567654","81.7007441","Ampara","historic=ruins","OpenStreetMap","node/11212455392","https://www.openstreetmap.org/node/11212455392","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-12986132212-anuradhapura","Veheragala Ruins","8.2781484","80.1254368","Anuradhapura","historic=ruins","OpenStreetMap","node/12986132212","https://www.openstreetmap.org/node/12986132212","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-4122645228-badulla","Demodera Railway Spiral","6.9023894","81.061171","Badulla","tourism=attraction","OpenStreetMap","node/4122645228","https://www.openstreetmap.org/node/4122645228","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-4304782810-colombo","St. Lucia Church","6.9481148","79.8645241","Colombo","tourism=attraction|historic=yes|amenity=place_of_worship","OpenStreetMap","node/4304782810","https://www.openstreetmap.org/node/4304782810","ODbL 1.0","","","unreviewed","preliminary_keep","","","","IT22224866","2026-08-20T14:28:00+05:30","Recognizable tourism, heritage, religious, or natural POI. Retain as a candidate pending full source-field verification."
"osm-way-432338062-gampaha","Buddha Statue","7.0999733","79.9567697","Gampaha","historic=monument","OpenStreetMap","way/432338062","https://www.openstreetmap.org/way/432338062","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-9269381913-hambantota","War Heroes' Monument","6.0196661","80.7952092","Hambantota","historic=monument","OpenStreetMap","node/9269381913","https://www.openstreetmap.org/node/9269381913","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-relation-12695936-jaffna","Jaffna Archeological Museum","9.668839","80.0240543","Jaffna","tourism=museum","OpenStreetMap","relation/12695936","https://www.openstreetmap.org/relation/12695936","ODbL 1.0","dup-46341a68e262","osm-way-569288810-jaffna|wikidata-Q11310066-jaffna","duplicate_review","canonical_keep","Jaffna Archaeological Museum","","https://www.wikidata.org/wiki/Q11310066 | https://www.openstreetmap.org/way/569288810","IT22224866","2026-08-20T14:20:15+05:30","Canonical itinerary POI for this duplicate cluster; related records retained as supporting source evidence."
"wikidata-Q39061040-ampara","Padiyadora Raja Maha Vihara","7.398","81.25225","Ampara","Buddhist temple","Wikidata","Q39061040","https://www.wikidata.org/wiki/Q39061040","CC0 1.0","","","unreviewed","","","","","","",""
"osm-node-13570488105-anuradhapura","Archaeological museum","8.333969","80.3895529","Anuradhapura","tourism=museum","OpenStreetMap","node/13570488105","https://www.openstreetmap.org/node/13570488105","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-4145907903-badulla","Kalthota Doowili Ella (Water fall)","6.6625117","80.8657403","Badulla","tourism=attraction","OpenStreetMap","node/4145907903","https://www.openstreetmap.org/node/4145907903","ODbL 1.0","dup-ed08ece03f24","osm-node-4145909761-badulla","duplicate_review","not_duplicate_related","","","https://www.openstreetmap.org/node/4145909761","IT22224866","2026-08-20T14:25:59+05:30","Distinct mapped location approximately 110 m from the related Kalthota Doowili Ella location. Retain separately, but group as one waterfall complex for itinerary selection."
"wikidata-Q28938639-colombo","Sri Pushparama Vihara, Ratmalana","6.8217778","79.8711667","Colombo","Buddhist temple","Wikidata","Q28938639","https://www.wikidata.org/wiki/Q28938639","CC0 1.0","","","unreviewed","","","","","","",""
"wikidata-Q32964820-gampaha","Uththararama Purana Vihara, Udugampola","7.1293611","79.9828333","Gampaha","Buddhist temple","Wikidata","Q32964820","https://www.wikidata.org/wiki/Q32964820","CC0 1.0","","","unreviewed","","","","","","",""
"osm-relation-18201458-hambantota","Great and Little Basses FMA","6.2676592","81.6512862","Hambantota","leisure=nature_reserve","OpenStreetMap","relation/18201458","https://www.openstreetmap.org/relation/18201458","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-way-161471513-jaffna","Kadurugoda Viharaya Archaeological Site - Kantharodai","9.7468909","80.00661","Jaffna","historic=archaeological_site","OpenStreetMap","way/161471513","https://www.openstreetmap.org/way/161471513","ODbL 1.0","dup-8677e95a1db0","osm-node-4518860265-jaffna","duplicate_review","canonical_keep","Kadurugoda Viharaya Archaeological Site - Kantharodai","","https://www.openstreetmap.org/node/4518860265","IT22224866","2026-08-20T14:20:15+05:30","Canonical itinerary POI for this duplicate cluster; related records retained as supporting source evidence."
"osm-node-11212568699-ampara","Sengamuwa Archaeological Site","6.8930634","81.7655667","Ampara","historic=ruins","OpenStreetMap","node/11212568699","https://www.openstreetmap.org/node/11212568699","ODbL 1.0","","","unreviewed","","","","","","",""
"osm-node-1402637232-anuradhapura","Sinha Pokuna","8.3512032","80.514095","Anuradhapura","historic=ruins","OpenStreetMap","node/1402637232","https://www.openstreetmap.org/node/1402637232","ODbL 1.0","","","unreviewed","","","","","","",""
